country,year,suicide,internet,population,foodsupply
Dominica,2012,3.11,49.8,71000.0,2950.0
Dominica,2013,3.19,51.0,71000.0,2930.0
Dominican Republic,1990,268.0,0.0,7130000.0,2070.0
Dominican Republic,1991,283.0,0.0,7270000.0,2140.0
Dominican Republic,1992,300.0,0.0,7410000.0,2140.0
Dominican Republic,1993,319.0,0.0,7550000.0,2220.0
Dominican Republic,1994,341.0,0.0,7680000.0,2250.0
Dominican Republic,1995,365.0,0.0172,7820000.0,2260.0
Dominican Republic,1996,389.0,0.075,7950000.0,2180.0
Dominican Republic,1997,408.0,0.14300000000000002,8080000.0,2150.0
Dominican Republic,1998,421.0,0.23399999999999999,8210000.0,2140.0
Dominican Republic,1999,442.0,1.1,8340000.0,2150.0
Dominican Republic,2000,464.0,3.7,8470000.0,2220.0
Dominican Republic,2001,482.0,4.43,8600000.0,2260.0
Dominican Republic,2002,501.0,6.82,8720000.0,2290.0
Dominican Republic,2003,516.0,7.9,8850000.0,2140.0
Dominican Republic,2004,526.0,8.87,8970000.0,2220.0
Dominican Republic,2005,525.0,11.5,9100000.0,2330.0
Dominican Republic,2006,526.0,14.8,9220000.0,2370.0
Dominican Republic,2007,518.0,17.7,9340000.0,2400.0
Dominican Republic,2008,514.0,20.8,9460000.0,2350.0
Dominican Republic,2009,507.0,27.7,9580000.0,2390.0
Dominican Republic,2010,507.0,31.4,9700000.0,2530.0
Dominican Republic,2011,503.0,38.0,9810000.0,2560.0
Dominican Republic,2012,515.0,42.3,9930000.0,2570.0
Dominican Republic,2013,529.0,45.9,10000000.0,2610.0
Ecuador,1990,551.0,0.0,10200000.0,2260.0
Ecuador,1991,579.0,0.0,10500000.0,2190.0
Ecuador,1992,617.0,0.00512,10700000.0,2320.0
Ecuador,1993,662.0,0.0164,11000000.0,2320.0
Ecuador,1994,704.0,0.0348,11200000.0,2410.0
Ecuador,1995,750.0,0.0438,11500000.0,2310.0
Ecuador,1996,817.0,0.0862,11700000.0,2300.0
Ecuador,1997,852.0,0.11,12000000.0,2330.0
Ecuador,1998,881.0,0.125,12200000.0,2250.0
Ecuador,1999,919.0,0.823,12400000.0,2330.0
Ecuador,2000,940.0,1.46,12700000.0,2290.0
Ecuador,2001,968.0,2.67,12900000.0,2220.0
Ecuador,2002,995.0,4.26,13100000.0,2240.0
Ecuador,2003,1040.0,4.46,13400000.0,2200.0
Ecuador,2004,1080.0,4.83,13600000.0,2230.0
Ecuador,2005,1120.0,5.99,13800000.0,2250.0
Ecuador,2006,1140.0,7.2,14100000.0,2230.0
Ecuador,2007,1180.0,10.8,14300000.0,2210.0
Ecuador,2008,1210.0,18.8,14500000.0,2300.0
Ecuador,2009,1230.0,24.6,14800000.0,2290.0
Ecuador,2010,1240.0,29.0,15000000.0,2350.0
Ecuador,2011,1250.0,31.4,15200000.0,2380.0
Ecuador,2012,1250.0,35.1,15500000.0,2350.0
Ecuador,2013,1240.0,40.3,15700000.0,2340.0
Egypt,1990,1700.0,0.0,56100000.0,3180.0
Egypt,1991,1710.0,0.0,57400000.0,3170.0
Egypt,1992,1710.0,0.0,58700000.0,3180.0
Egypt,1993,1770.0,0.00098,59900000.0,3200.0
Egypt,1994,1840.0,0.006379999999999999,61100000.0,3260.0
Egypt,1995,1850.0,0.0313,62300000.0,3320.0
Egypt,1996,1910.0,0.0615,63600000.0,3330.0
Egypt,1997,1960.0,0.0905,64900000.0,3360.0
Egypt,1998,1970.0,0.14800000000000002,66200000.0,3340.0
Egypt,1999,2030.0,0.29,67500000.0,3360.0
Egypt,2000,2040.0,0.6409999999999999,68800000.0,3370.0
Egypt,2001,2160.0,0.8390000000000001,70200000.0,3410.0
Egypt,2002,2230.0,2.72,71500000.0,3430.0
Egypt,2003,2300.0,4.04,72800000.0,3380.0
Egypt,2004,2350.0,11.9,74200000.0,3310.0
Egypt,2005,2400.0,12.8,75500000.0,3370.0
Egypt,2006,2490.0,13.7,76900000.0,3390.0
Egypt,2007,2530.0,16.0,78200000.0,3450.0
Egypt,2008,2630.0,18.0,79600000.0,3490.0
Egypt,2009,2750.0,20.0,81100000.0,3440.0
Egypt,2010,2840.0,21.6,82800000.0,3510.0
Egypt,2011,2910.0,25.6,84500000.0,3550.0
Egypt,2012,2980.0,26.4,86400000.0,3560.0
Egypt,2013,2970.0,29.4,88400000.0,3520.0
El Salvador,1990,650.0,0.0,5270000.0,2310.0
El Salvador,1991,634.0,0.0,5340000.0,2410.0
El Salvador,1992,618.0,0.0,5420000.0,2410.0
El Salvador,1993,615.0,0.0,5490000.0,2380.0
El Salvador,1994,624.0,0.0,5560000.0,2380.0
El Salvador,1995,627.0,0.0,5630000.0,2390.0
El Salvador,1996,618.0,0.0864,5690000.0,2400.0
El Salvador,1997,607.0,0.257,5750000.0,2430.0
El Salvador,1998,589.0,0.425,5800000.0,2430.0
El Salvador,1999,580.0,0.845,5840000.0,2410.0
El Salvador,2000,568.0,1.18,5890000.0,2540.0
El Salvador,2001,564.0,1.5,5930000.0,2630.0
El Salvador,2002,561.0,1.9,5960000.0,2640.0
El Salvador,2003,562.0,2.5,5990000.0,2600.0
El Salvador,2004,561.0,3.2,6020000.0,2570.0
El Salvador,2005,561.0,4.2,6050000.0,2570.0
El Salvador,2006,562.0,5.5,6080000.0,2580.0
El Salvador,2007,566.0,6.11,6110000.0,2570.0
El Salvador,2008,568.0,10.1,6130000.0,2570.0
El Salvador,2009,577.0,12.1,6160000.0,2570.0
El Salvador,2010,582.0,15.9,6180000.0,2520.0
El Salvador,2011,591.0,18.9,6210000.0,2540.0
El Salvador,2012,586.0,20.3,6240000.0,2560.0
El Salvador,2013,569.0,23.1,6270000.0,2580.0
Estonia,1990,471.0,0.0,1570000.0,2355.1162790697676
Estonia,1991,502.0,0.0,1550000.0,2460.0
Estonia,1992,523.0,0.0655,1520000.0,2520.0
Estonia,1993,586.0,0.301,1490000.0,2580.0
Estonia,1994,651.0,1.16,1460000.0,2690.0
Estonia,1995,628.0,2.78,1430000.0,2920.0
Estonia,1996,548.0,3.53,1420000.0,3060.0
Estonia,1997,537.0,5.71,1410000.0,3010.0
Estonia,1998,542.0,10.8,1410000.0,2960.0
Estonia,1999,504.0,14.5,1400000.0,3110.0
Estonia,2000,481.0,28.6,1400000.0,3050.0
Estonia,2001,483.0,31.5,1390000.0,3050.0
Estonia,2002,454.0,41.5,1380000.0,3040.0
Estonia,2003,421.0,45.3,1370000.0,3070.0
Estonia,2004,401.0,53.2,1360000.0,3080.0
Estonia,2005,377.0,61.5,1360000.0,3170.0
Estonia,2006,363.0,63.5,1350000.0,3200.0
Estonia,2007,363.0,66.2,1340000.0,3220.0
Estonia,2008,325.0,70.6,1340000.0,3310.0
Estonia,2009,307.0,72.5,1340000.0,3350.0
Estonia,2010,277.0,74.1,1330000.0,3310.0
Estonia,2011,272.0,76.5,1330000.0,3290.0
Estonia,2012,275.0,78.4,1320000.0,3230.0
Estonia,2013,251.0,80.0,1320000.0,3250.0
Eswatini,1990,78.3,0.0,822000.0,2330.0
Eswatini,1991,81.8,0.0,845000.0,2290.0
Eswatini,1992,82.6,0.0,867000.0,2320.0
Eswatini,1993,81.7,0.0,888000.0,2280.0
Eswatini,1994,85.6,0.0,908000.0,2300.0
Eswatini,1995,91.8,0.00103,927000.0,2210.0
Eswatini,1996,102.0,0.0504,946000.0,2220.0
Eswatini,1997,105.0,0.0886,963000.0,2160.0
Eswatini,1998,115.0,0.0961,980000.0,2180.0
Eswatini,1999,123.0,0.47100000000000003,994000.0,2270.0
Eswatini,2000,136.0,0.9259999999999999,1010000.0,2350.0
Eswatini,2001,147.0,1.28,1010000.0,2310.0
Eswatini,2002,155.0,1.82,1020000.0,2390.0
Eswatini,2003,161.0,2.44,1020000.0,2440.0
Eswatini,2004,165.0,3.23,1030000.0,2470.0
Eswatini,2005,169.0,3.7,1030000.0,2370.0
Eswatini,2006,170.0,3.7,1040000.0,2330.0
Eswatini,2007,172.0,4.1,1040000.0,2310.0
Eswatini,2008,175.0,6.85,1050000.0,2260.0
Eswatini,2009,178.0,8.94,1060000.0,2250.0
Eswatini,2010,180.0,11.0,1060000.0,2280.0
Eswatini,2011,180.0,18.1,1070000.0,2280.0
Eswatini,2012,182.0,20.8,1080000.0,2290.0
Eswatini,2013,184.0,24.7,1090000.0,2330.0
Fiji,1990,82.3,0.0,729000.0,2680.0
Fiji,1991,85.2,0.0,735000.0,2720.0
Fiji,1992,86.9,0.0,744000.0,2740.0
Fiji,1993,89.8,0.006679999999999999,755000.0,2850.0
Fiji,1994,92.4,0.007909999999999999,766000.0,2800.0
Fiji,1995,94.9,0.00912,775000.0,2740.0
Fiji,1996,97.0,0.0644,784000.0,2820.0
Fiji,1997,99.1,0.223,793000.0,2850.0
Fiji,1998,95.6,0.633,800000.0,2830.0
Fiji,1999,101.0,0.9420000000000001,806000.0,2840.0
Fiji,2000,102.0,1.5,811000.0,2830.0
Fiji,2001,102.0,1.86,814000.0,2880.0
Fiji,2002,101.0,6.15,815000.0,2900.0
Fiji,2003,101.0,6.73,816000.0,2890.0
Fiji,2004,99.0,7.41,818000.0,2900.0
Fiji,2005,98.5,8.45,822000.0,2940.0
Fiji,2006,97.7,9.6,828000.0,2950.0
Fiji,2007,96.7,10.9,836000.0,2920.0
Fiji,2008,97.0,13.0,845000.0,2950.0
Fiji,2009,96.0,17.0,854000.0,2920.0
Fiji,2010,97.0,20.0,860000.0,2910.0
Fiji,2011,96.2,28.0,863000.0,2920.0
Fiji,2012,98.8,33.7,865000.0,2930.0
Fiji,2013,101.0,35.2,866000.0,2940.0
Finland,1990,1550.0,0.401,5000000.0,3150.0
Finland,1991,1540.0,1.4,5020000.0,3110.0
Finland,1992,1510.0,1.89,5040000.0,3190.0
Finland,1993,1460.0,2.57,5070000.0,3040.0
Finland,1994,1440.0,4.92,5100000.0,2990.0
Finland,1995,1420.0,13.9,5120000.0,3030.0
Finland,1996,1400.0,16.8,5140000.0,3020.0
Finland,1997,1380.0,19.5,5150000.0,3150.0
Finland,1998,1350.0,25.5,5160000.0,3180.0
Finland,1999,1330.0,32.3,5180000.0,3170.0
Finland,2000,1300.0,37.2,5190000.0,3150.0
Finland,2001,1260.0,43.1,5200000.0,3170.0
Finland,2002,1220.0,62.4,5210000.0,3150.0
Finland,2003,1200.0,69.2,5230000.0,3150.0
Finland,2004,1190.0,72.4,5240000.0,3190.0
Finland,2005,1170.0,74.5,5260000.0,3200.0
Finland,2006,1160.0,79.7,5280000.0,3240.0
Finland,2007,1150.0,80.8,5300000.0,3280.0
Finland,2008,1140.0,83.7,5320000.0,3240.0
Finland,2009,1120.0,82.5,5340000.0,3230.0
Finland,2010,1090.0,86.9,5370000.0,3280.0
Finland,2011,1050.0,88.7,5390000.0,3310.0
Finland,2012,1020.0,89.9,5410000.0,3320.0
Finland,2013,987.0,91.5,5440000.0,3370.0
France,1990,15000.0,0.0528,56700000.0,3510.0
France,1991,14900.0,0.14,56900000.0,3540.0
France,1992,14900.0,0.27899999999999997,57100000.0,3550.0
France,1993,14900.0,0.591,57400000.0,3540.0
France,1994,14800.0,0.9,57600000.0,3510.0
France,1995,14700.0,1.64,57800000.0,3530.0
France,1996,14600.0,2.58,58000000.0,3520.0
France,1997,14400.0,4.25,58200000.0,3550.0
France,1998,14100.0,6.32,58400000.0,3590.0
France,1999,13900.0,9.13,58700000.0,3600.0
France,2000,13600.0,14.3,59000000.0,3610.0
France,2001,13500.0,26.3,59400000.0,3640.0
France,2002,13400.0,30.2,59800000.0,3660.0
France,2003,13300.0,36.1,60300000.0,3590.0
France,2004,13100.0,39.1,60700000.0,3560.0
France,2005,13000.0,42.9,61100000.0,3540.0
France,2006,13000.0,46.9,61500000.0,3510.0
France,2007,12900.0,66.1,61900000.0,3470.0
France,2008,12900.0,70.7,62200000.0,3550.0
France,2009,12900.0,71.6,62500000.0,3530.0
France,2010,12900.0,77.3,62900000.0,3540.0
France,2011,12700.0,77.8,63200000.0,3510.0
France,2012,12600.0,81.4,63600000.0,3460.0
France,2013,12400.0,81.9,63900000.0,3480.0
Gabon,1990,85.6,0.0,949000.0,2360.0
Gabon,1991,86.0,0.0,976000.0,2560.0
Gabon,1992,88.5,0.0,1000000.0,2500.0
Gabon,1993,89.4,0.0,1030000.0,2540.0
Gabon,1994,93.1,0.0,1060000.0,2460.0
Gabon,1995,99.9,0.0,1080000.0,2550.0
Gabon,1996,101.0,0.0,1110000.0,2630.0
Gabon,1997,102.0,0.048,1140000.0,2630.0
Gabon,1998,102.0,0.17,1170000.0,2660.0
Gabon,1999,101.0,0.249,1200000.0,2710.0
Gabon,2000,105.0,1.22,1230000.0,2720.0
Gabon,2001,108.0,1.35,1260000.0,2700.0
Gabon,2002,106.0,1.94,1290000.0,2640.0
Gabon,2003,108.0,2.66,1320000.0,2660.0
Gabon,2004,109.0,2.98,1350000.0,2680.0
Gabon,2005,110.0,4.89,1390000.0,2720.0
Gabon,2006,110.0,5.49,1430000.0,2720.0
Gabon,2007,112.0,5.77,1470000.0,2710.0
Gabon,2008,116.0,7.5,1520000.0,2650.0
Gabon,2009,118.0,9.5,1570000.0,2700.0
Gabon,2010,115.0,13.0,1620000.0,2730.0
Gabon,2011,117.0,18.0,1680000.0,2770.0
Gabon,2012,119.0,24.0,1750000.0,2800.0
Gabon,2013,121.0,30.5,1820000.0,2830.0
Gambia,1990,31.6,0.0,956000.0,2520.0
Gambia,1991,33.0,0.0,993000.0,2550.0
Gambia,1992,34.4,0.0,1030000.0,2500.0
Gambia,1993,35.8,0.0,1060000.0,2470.0
Gambia,1994,36.1,0.0,1090000.0,2380.0
Gambia,1995,37.5,0.00922,1130000.0,2390.0
Gambia,1996,39.2,0.0355,1160000.0,2390.0
Gambia,1997,40.5,0.0513,1200000.0,2480.0
Gambia,1998,41.8,0.20600000000000002,1240000.0,2360.0
Gambia,1999,43.3,0.716,1280000.0,2510.0
Gambia,2000,44.8,0.922,1320000.0,2590.0
Gambia,2001,46.0,1.34,1360000.0,2520.0
Gambia,2002,47.9,1.8,1400000.0,2460.0
Gambia,2003,47.9,2.44,1450000.0,2460.0
Gambia,2004,48.3,3.31,1500000.0,2470.0
Gambia,2005,48.7,3.8,1540000.0,2440.0
Gambia,2006,50.0,5.24,1590000.0,2400.0
Gambia,2007,51.3,6.21,1640000.0,2540.0
Gambia,2008,52.3,6.88,1690000.0,2590.0
Gambia,2009,54.8,7.63,1740000.0,2620.0
Gambia,2010,55.8,9.2,1790000.0,2670.0
Gambia,2011,57.5,10.9,1850000.0,2690.0
Gambia,2012,59.8,12.4,1910000.0,2650.0
Gambia,2013,62.5,14.0,1960000.0,2630.0
Georgia,1990,305.0,0.0,5410000.0,1898.9528795811518
Georgia,1991,306.0,0.0,5370000.0,1950.0
Georgia,1992,310.0,0.0,5300000.0,1930.0
Georgia,1993,309.0,0.0,5210000.0,1910.0
Georgia,1994,295.0,0.0,5100000.0,1960.0
Georgia,1995,294.0,0.0118,4980000.0,2390.0
Georgia,1996,295.0,0.0401,4850000.0,2540.0
Georgia,1997,308.0,0.0609,4710000.0,2650.0
Georgia,1998,326.0,0.10300000000000001,4580000.0,2610.0
Georgia,1999,330.0,0.41600000000000004,4460000.0,2610.0
Georgia,2000,315.0,0.485,4360000.0,2570.0
Georgia,2001,300.0,0.992,4300000.0,2640.0
Georgia,2002,294.0,1.59,4260000.0,2750.0
Georgia,2003,289.0,2.56,4240000.0,2860.0
Georgia,2004,295.0,3.89,4230000.0,2900.0
Georgia,2005,272.0,6.08,4210000.0,2980.0
Georgia,2006,263.0,7.53,4190000.0,2860.0
Georgia,2007,270.0,8.26,4170000.0,2900.0
Georgia,2008,287.0,10.0,4140000.0,2980.0
Georgia,2009,300.0,20.1,4120000.0,2950.0
Georgia,2010,300.0,26.9,4100000.0,2850.0
Georgia,2011,302.0,31.5,4080000.0,2810.0
Georgia,2012,303.0,36.9,4060000.0,2840.0
Georgia,2013,314.0,43.3,4050000.0,2910.0
Germany,1990,14500.0,0.126,79100000.0,3260.0
Germany,1991,14600.0,0.25,79500000.0,3320.0
Germany,1992,14500.0,0.435,80000000.0,3390.0
Germany,1993,14400.0,0.46399999999999997,80400000.0,3200.0
Germany,1994,14400.0,0.9229999999999999,80800000.0,3210.0
Germany,1995,14600.0,1.84,81100000.0,3250.0
Germany,1996,14500.0,3.05,81300000.0,3300.0
Germany,1997,14400.0,6.71,81400000.0,3180.0
Germany,1998,14100.0,9.88,81400000.0,3290.0
Germany,1999,13800.0,20.8,81400000.0,3280.0
Germany,2000,13500.0,30.2,81400000.0,3340.0
Germany,2001,13300.0,31.7,81500000.0,3360.0
Germany,2002,13200.0,48.8,81500000.0,3430.0
Germany,2003,13000.0,55.9,81600000.0,3390.0
Germany,2004,12700.0,64.7,81600000.0,3410.0
Germany,2005,12500.0,68.7,81600000.0,3450.0
Germany,2006,12300.0,72.2,81500000.0,3470.0
Germany,2007,12100.0,75.2,81300000.0,3530.0
Germany,2008,12000.0,78.0,81100000.0,3520.0
Germany,2009,12000.0,79.0,80900000.0,3520.0
Germany,2010,12000.0,82.0,80800000.0,3500.0
Germany,2011,11900.0,81.3,80900000.0,3540.0
Germany,2012,11800.0,82.3,81000000.0,3500.0
Germany,2013,11800.0,84.2,81200000.0,3500.0
Ghana,1990,587.0,0.0,14800000.0,1730.0
Ghana,1991,618.0,0.0,15200000.0,2090.0
Ghana,1992,658.0,0.0,15700000.0,2120.0
Ghana,1993,674.0,0.0,16100000.0,2280.0
Ghana,1994,712.0,0.0,16600000.0,2310.0
Ghana,1995,748.0,0.00035,17000000.0,2350.0
Ghana,1996,768.0,0.00565,17500000.0,2380.0
Ghana,1997,821.0,0.0275,17900000.0,2400.0
Ghana,1998,836.0,0.0322,18400000.0,2430.0
Ghana,1999,871.0,0.105,18800000.0,2470.0
Ghana,2000,903.0,0.154,19300000.0,2510.0
Ghana,2001,948.0,0.2,19800000.0,2560.0
Ghana,2002,992.0,0.83,20200000.0,2660.0
Ghana,2003,1030.0,1.19,20800000.0,2670.0
Ghana,2004,1080.0,1.72,21300000.0,2680.0
Ghana,2005,1100.0,1.83,21800000.0,2750.0
Ghana,2006,1120.0,2.72,22400000.0,2820.0
Ghana,2007,1110.0,3.85,23000000.0,2800.0
Ghana,2008,1150.0,4.27,23600000.0,2950.0
Ghana,2009,1190.0,5.44,24200000.0,3030.0
Ghana,2010,1230.0,7.8,24800000.0,3080.0
Ghana,2011,1260.0,9.0,25400000.0,3000.0
Ghana,2012,1290.0,10.6,26000000.0,3040.0
Ghana,2013,1320.0,15.0,26600000.0,3020.0
Greece,1990,445.0,0.0,10200000.0,3540.0
Greece,1991,449.0,0.0488,10300000.0,3540.0
Greece,1992,449.0,0.0483,10400000.0,3610.0
Greece,1993,456.0,0.191,10500000.0,3550.0
Greece,1994,449.0,0.37799999999999995,10600000.0,3580.0
Greece,1995,447.0,0.75,10700000.0,3520.0
Greece,1996,444.0,1.4,10800000.0,3510.0
Greece,1997,442.0,1.85,10900000.0,3520.0
Greece,1998,444.0,3.22,11000000.0,3540.0
Greece,1999,441.0,6.88,11000000.0,3630.0
Greece,2000,436.0,9.14,11100000.0,3600.0
Greece,2001,428.0,10.9,11100000.0,3610.0
Greece,2002,426.0,14.7,11200000.0,3640.0
Greece,2003,433.0,17.8,11200000.0,3650.0
Greece,2004,437.0,21.4,11200000.0,3720.0
Greece,2005,446.0,24.0,11200000.0,3590.0
Greece,2006,449.0,32.3,11200000.0,3490.0
Greece,2007,453.0,35.9,11100000.0,3510.0
Greece,2008,464.0,38.2,11000000.0,3520.0
Greece,2009,475.0,42.4,11000000.0,3510.0
Greece,2010,485.0,44.4,10900000.0,3440.0
Greece,2011,502.0,51.6,10800000.0,3430.0
Greece,2012,514.0,55.1,10800000.0,3400.0
Greece,2013,518.0,59.9,10700000.0,3400.0
Grenada,1990,4.37,0.0,96300.0,2500.0
Grenada,1991,4.42,0.0,96500.0,2460.0
Grenada,1992,4.55,0.0,97200.0,2460.0
Grenada,1993,4.58,0.0,98200.0,2480.0
Grenada,1994,4.72,0.0,99300.0,2440.0
Grenada,1995,4.96,0.0,100000.0,2400.0
Grenada,1996,4.96,0.298,101000.0,2380.0
Grenada,1997,5.28,0.991,102000.0,2400.0
Grenada,1998,5.53,1.48,102000.0,2320.0
Grenada,1999,5.76,2.47,102000.0,2250.0
Grenada,2000,5.96,4.06,103000.0,2220.0
Grenada,2001,6.27,5.13,103000.0,2290.0
Grenada,2002,6.44,14.8,104000.0,2310.0
Grenada,2003,6.67,18.6,104000.0,2310.0
Grenada,2004,6.94,19.6,104000.0,2380.0
Grenada,2005,7.13,20.5,105000.0,2370.0
Grenada,2006,7.32,21.4,105000.0,2400.0
Grenada,2007,7.45,22.3,105000.0,2400.0
Grenada,2008,7.05,23.2,105000.0,2430.0
Grenada,2009,7.19,24.1,106000.0,2430.0
Grenada,2010,7.46,27.0,106000.0,2430.0
Grenada,2011,7.71,30.0,107000.0,2420.0
Grenada,2012,7.8,32.0,107000.0,2440.0
Grenada,2013,7.76,35.0,108000.0,2450.0
Guatemala,1990,597.0,0.0,9260000.0,2360.0
Guatemala,1991,648.0,0.0,9480000.0,2320.0
Guatemala,1992,694.0,0.0,9710000.0,2280.0
Guatemala,1993,731.0,0.0,9940000.0,2340.0
Guatemala,1994,786.0,0.0,10200000.0,2360.0
Guatemala,1995,840.0,0.003,10400000.0,2280.0
Guatemala,1996,867.0,0.0195,10600000.0,2240.0
Guatemala,1997,900.0,0.0955,10900000.0,2130.0
Guatemala,1998,947.0,0.467,11100000.0,2160.0
Guatemala,1999,1030.0,0.593,11400000.0,2140.0
Guatemala,2000,1170.0,0.7120000000000001,11700000.0,2160.0
Guatemala,2001,1240.0,1.74,11900000.0,2220.0
Guatemala,2002,1270.0,3.39,12200000.0,2360.0
Guatemala,2003,1280.0,4.55,12500000.0,2350.0
Guatemala,2004,1310.0,5.1,12800000.0,2320.0
Guatemala,2005,1290.0,5.7,13100000.0,2380.0
Guatemala,2006,1280.0,6.5,13400000.0,2420.0
Guatemala,2007,1230.0,7.3,13700000.0,2450.0
Guatemala,2008,1170.0,8.3,14000000.0,2380.0
Guatemala,2009,1080.0,9.3,14300000.0,2460.0
Guatemala,2010,1030.0,10.5,14600000.0,2430.0
Guatemala,2011,953.0,12.3,14900000.0,2490.0
Guatemala,2012,930.0,16.0,15300000.0,2420.0
Guatemala,2013,929.0,19.7,15600000.0,2420.0
Guinea,1990,244.0,0.0,6350000.0,2430.0
Guinea,1991,263.0,0.0,6530000.0,2420.0
Guinea,1992,284.0,0.0,6720000.0,2450.0
Guinea,1993,308.0,0.0,6900000.0,2430.0
Guinea,1994,335.0,0.00014,7080000.0,2410.0
Guinea,1995,357.0,0.00067,7270000.0,2380.0
Guinea,1996,374.0,0.00195,7460000.0,2350.0
Guinea,1997,386.0,0.0038,7660000.0,2290.0
Guinea,1998,403.0,0.0062,7860000.0,2260.0
Guinea,1999,418.0,0.0608,8050000.0,2320.0
Guinea,2000,421.0,0.0954,8240000.0,2360.0
Guinea,2001,434.0,0.17600000000000002,8420000.0,2330.0
Guinea,2002,448.0,0.402,8590000.0,2360.0
Guinea,2003,452.0,0.451,8750000.0,2400.0
Guinea,2004,461.0,0.509,8930000.0,2430.0
Guinea,2005,468.0,0.542,9110000.0,2440.0
Guinea,2006,488.0,0.637,9310000.0,2500.0
Guinea,2007,503.0,0.78,9520000.0,2510.0
Guinea,2008,519.0,0.92,9740000.0,2530.0
Guinea,2009,540.0,0.94,9960000.0,2550.0
Guinea,2010,562.0,1.0,10200000.0,2550.0
Guinea,2011,576.0,2.0,10400000.0,2550.0
Guinea,2012,592.0,3.1,10700000.0,2560.0
Guinea,2013,609.0,4.5,10900000.0,2570.0
Guinea-Bissau,1990,66.7,0.0,975000.0,2250.0
Guinea-Bissau,1991,68.8,0.0,998000.0,2320.0
Guinea-Bissau,1992,71.3,0.0,1020000.0,2370.0
Guinea-Bissau,1993,73.8,0.0,1040000.0,2310.0
Guinea-Bissau,1994,76.4,0.0,1070000.0,2340.0
Guinea-Bissau,1995,79.7,0.0,1090000.0,2340.0
Guinea-Bissau,1996,81.9,0.0,1110000.0,2250.0
Guinea-Bissau,1997,84.3,0.0164,1130000.0,2190.0
Guinea-Bissau,1998,87.2,0.0241,1150000.0,2150.0
Guinea-Bissau,1999,89.6,0.11800000000000001,1180000.0,2160.0
Guinea-Bissau,2000,91.5,0.23,1200000.0,2250.0
Guinea-Bissau,2001,93.0,0.3,1230000.0,2280.0
Guinea-Bissau,2002,95.1,1.02,1250000.0,2270.0
Guinea-Bissau,2003,96.9,1.35,1280000.0,2230.0
Guinea-Bissau,2004,101.0,1.81,1310000.0,2260.0
Guinea-Bissau,2005,103.0,1.9,1340000.0,2270.0
Guinea-Bissau,2006,105.0,2.06,1380000.0,2250.0
Guinea-Bissau,2007,108.0,2.21,1410000.0,2290.0
Guinea-Bissau,2008,111.0,2.35,1450000.0,2300.0
Guinea-Bissau,2009,115.0,2.3,1480000.0,2280.0
Guinea-Bissau,2010,118.0,2.45,1520000.0,2350.0
Guinea-Bissau,2011,120.0,2.67,1560000.0,2340.0
Guinea-Bissau,2012,123.0,2.89,1600000.0,2330.0
Guinea-Bissau,2013,127.0,3.1,1650000.0,2290.0
Guyana,1990,144.0,0.0,743000.0,2360.0
Guyana,1991,151.0,0.0,744000.0,2370.0
Guyana,1992,151.0,0.0,749000.0,2410.0
Guyana,1993,144.0,0.0,754000.0,2460.0
Guyana,1994,146.0,0.0,759000.0,2530.0
Guyana,1995,149.0,0.0,761000.0,2580.0
Guyana,1996,147.0,0.0659,761000.0,2590.0
Guyana,1997,164.0,0.132,758000.0,2680.0
Guyana,1998,186.0,0.264,754000.0,2680.0
Guyana,1999,183.0,3.97,750000.0,2680.0
Guyana,2000,162.0,6.61,747000.0,2730.0
Guyana,2001,171.0,13.2,745000.0,2760.0
Guyana,2002,177.0,13.2,745000.0,2730.0
Guyana,2003,193.0,13.2,745000.0,2710.0
Guyana,2004,203.0,13.2,746000.0,2690.0
Guyana,2005,206.0,13.2,746000.0,2690.0
Guyana,2006,211.0,13.2,746000.0,2660.0
Guyana,2007,213.0,13.8,746000.0,2660.0
Guyana,2008,220.0,18.2,747000.0,2600.0
Guyana,2009,225.0,23.9,748000.0,2620.0
Guyana,2010,232.0,29.9,749000.0,2640.0
Guyana,2011,233.0,30.0,752000.0,2640.0
Guyana,2012,234.0,30.5,755000.0,2730.0
Guyana,2013,232.0,31.0,759000.0,2760.0
Haiti,1990,579.0,0.0,7040000.0,1750.0
Haiti,1991,595.0,0.0,7180000.0,1750.0
Haiti,1992,607.0,0.0,7320000.0,1720.0
Haiti,1993,629.0,0.0,7460000.0,1720.0
Haiti,1994,640.0,0.0,7600000.0,1700.0
Haiti,1995,662.0,0.0,7740000.0,1760.0
Haiti,1996,660.0,0.00748,7890000.0,1810.0
Haiti,1997,668.0,0.00748,8030000.0,1840.0
Haiti,1998,677.0,0.024,8170000.0,1920.0
Haiti,1999,694.0,0.0707,8320000.0,1960.0
Haiti,2000,704.0,0.231,8460000.0,1960.0
Haiti,2001,713.0,0.341,8610000.0,1900.0
Haiti,2002,724.0,0.893,8750000.0,1900.0
Haiti,2003,744.0,1.65,8900000.0,1870.0
Haiti,2004,757.0,5.4,9050000.0,1890.0
Haiti,2005,777.0,6.38,9200000.0,1880.0
Haiti,2006,798.0,6.8,9340000.0,1940.0
Haiti,2007,816.0,7.2,9500000.0,1970.0
Haiti,2008,830.0,7.6,9650000.0,2010.0
Haiti,2009,847.0,8.1,9800000.0,2060.0
Haiti,2010,865.0,8.37,9950000.0,2170.0
Haiti,2011,888.0,9.0,10100000.0,2100.0
Haiti,2012,907.0,9.8,10300000.0,2080.0
